source,config,second,level,r_raw
bbb,L3T3_sf,97,2,195.968
bbb,L3T3_sf,98,2,339.472
bbb,L3T3_sf,99,2,261.056
bbb,L3T3_sf,100,2,256.336
bbb,L3T3_sf,101,2,404.392
bbb,L3T3_sf,102,2,207.776
bbb,L3T3_sf,103,2,314.32
bbb,L3T3_sf,104,2,303.848
bbb,L3T3_sf,105,2,306.504
bbb,L3T3_sf,106,2,287.96
bbb,L3T3_sf,107,2,301.224
bbb,L3T3_sf,108,2,316.032
bbb,L3T3_sf,109,2,287.552
bbb,L3T3_sf,110,2,288.888
bbb,L3T3_sf,111,2,310.248
bbb,L3T3_sf,112,2,513.384
bbb,L3T3_sf,113,2,77.28
bbb,L3T3_sf,114,2,247.888
bbb,L3T3_sf,115,2,354.84
bbb,L3T3_sf,116,2,282.512
bbb,L3T3_sf,117,2,454.2
bbb,L3T3_sf,118,2,190.44
bbb,L3T3_sf,119,2,220.336
bbb,L3T3_sf,120,2,331.816
bbb,L3T3_sf,121,2,249.88
bbb,L3T3_sf,122,2,304.344
bbb,L3T3_sf,123,2,235.704
bbb,L3T3_sf,124,2,298.744
bbb,L3T3_sf,125,2,307.608
bbb,L3T3_sf,126,2,512.488
bbb,L3T3_sf,127,2,130.96
bbb,L3T3_sf,128,2,209.944
bbb,L3T3_sf,129,2,298.624
bbb,L3T3_sf,130,2,299.968
bbb,L3T3_sf,131,2,334.16
bbb,L3T3_sf,132,2,241.328
bbb,L3T3_sf,133,2,351.56
bbb,L3T3_sf,134,2,292.28
bbb,L3T3_sf,135,2,308.76
bbb,L3T3_sf,136,2,245.856
bbb,L3T3_sf,137,2,339.552
bbb,L3T3_sf,138,2,298.112
bbb,L3T3_sf,139,2,313.536
bbb,L3T3_sf,140,2,257.824
bbb,L3T3_sf,141,2,313.856
bbb,L3T3_sf,142,2,316.176
bbb,L3T3_sf,143,2,309.856
bbb,L3T3_sf,144,2,251.504
bbb,L3T3_sf,145,2,295.632
bbb,L3T3_sf,146,2,390.808
bbb,L3T3_sf,147,2,140.864
bbb,L3T3_sf,148,2,199.672
bbb,L3T3_sf,149,2,146.744
bbb,L3T3_sf,150,2,211.776
bbb,L3T3_sf,151,2,196.776
bbb,L3T3_sf,152,2,197.528
bbb,L3T3_sf,153,2,171.736
bbb,L3T3_sf,154,2,193.48
bbb,L3T3_sf,155,2,176.328
bbb,L3T3_sf,156,2,141.664
bbb,L3T3_sf,157,2,172.184
bbb,L3T3_sf,158,2,267.112
bbb,L3T3_sf,159,2,248.872
bbb,L3T3_sf,160,2,250.392
bbb,L3T3_sf,161,2,301.872
bbb,L3T3_sf,162,2,240.528
bbb,L3T3_sf,163,2,321.152
bbb,L3T3_sf,164,2,297.152
bbb,L3T3_sf,165,2,270.648
bbb,L3T3_sf,166,2,262.208
bbb,L3T3_sf,167,2,285.84
bbb,L3T3_sf,168,2,221.696
bbb,L3T3_sf,169,2,236.232
bbb,L3T3_sf,170,2,276.896
bbb,L3T3_sf,171,2,267.528
bbb,L3T3_sf,172,2,372.936
bbb,L3T3_sf,173,2,296.176
bbb,L3T3_sf,174,2,331.48
bbb,L3T3_sf,175,2,285.168
bbb,L3T3_sf,176,2,302.432
bbb,L3T3_sf,177,2,260.0
bbb,L3T3_sf,178,2,260.2
bbb,L3T3_sf,0,3,159.336
bbb,L3T3_sf,1,3,557.832
bbb,L3T3_sf,2,3,402.264
bbb,L3T3_sf,3,3,376.272
bbb,L3T3_sf,4,3,380.464
bbb,L3T3_sf,5,3,346.528
bbb,L3T3_sf,6,3,396.032
bbb,L3T3_sf,7,3,393.432
bbb,L3T3_sf,8,3,434.968
bbb,L3T3_sf,9,3,364.04
bbb,L3T3_sf,10,3,374.112
bbb,L3T3_sf,11,3,606.072
bbb,L3T3_sf,12,3,188.472
bbb,L3T3_sf,13,3,341.104
bbb,L3T3_sf,14,3,364.352
bbb,L3T3_sf,15,3,367.264
bbb,L3T3_sf,16,3,378.68
bbb,L3T3_sf,17,3,450.2
bbb,L3T3_sf,18,3,350.992
bbb,L3T3_sf,19,3,463.736
bbb,L3T3_sf,20,3,374.496
bbb,L3T3_sf,21,3,308.808
bbb,L3T3_sf,22,3,521.504
bbb,L3T3_sf,23,3,196.264
bbb,L3T3_sf,24,3,282.248
bbb,L3T3_sf,25,3,365.032
bbb,L3T3_sf,26,3,384.96
bbb,L3T3_sf,27,3,367.272
bbb,L3T3_sf,28,3,420.072
bbb,L3T3_sf,29,3,369.168
bbb,L3T3_sf,30,3,387.224
bbb,L3T3_sf,31,3,374.832
bbb,L3T3_sf,32,3,409.24
bbb,L3T3_sf,33,3,362.896
bbb,L3T3_sf,34,3,376.848
bbb,L3T3_sf,35,3,378.336
bbb,L3T3_sf,36,3,414.368
bbb,L3T3_sf,37,3,376.856
bbb,L3T3_sf,38,3,407.824
bbb,L3T3_sf,39,3,379.6
bbb,L3T3_sf,40,3,407.28
bbb,L3T3_sf,41,3,379.992
bbb,L3T3_sf,42,3,408.168
bbb,L3T3_sf,43,3,390.168
bbb,L3T3_sf,44,3,412.864
bbb,L3T3_sf,45,3,343.784
bbb,L3T3_sf,46,3,418.016
bbb,L3T3_sf,47,3,610.968
bbb,L3T3_sf,48,3,205.952
bbb,L3T3_sf,49,3,326.696
bbb,L3T3_sf,50,3,379.328
bbb,L3T3_sf,51,3,378.456
bbb,L3T3_sf,52,3,405.192
bbb,L3T3_sf,53,3,382.8
bbb,L3T3_sf,54,3,436.072
bbb,L3T3_sf,55,3,370.72
bbb,L3T3_sf,56,3,264.928
bbb,L3T3_sf,57,3,398.376
bbb,L3T3_sf,58,3,447.704
bbb,L3T3_sf,59,3,339.536
bbb,L3T3_sf,60,3,661.216
bbb,L3T3_sf,61,3,252.296
bbb,L3T3_sf,62,3,350.68
bbb,L3T3_sf,63,3,587.888
bbb,L3T3_sf,64,3,232.112
bbb,L3T3_sf,65,3,382.264
bbb,L3T3_sf,66,3,361.856
bbb,L3T3_sf,67,3,393.208
bbb,L3T3_sf,68,3,457.4
bbb,L3T3_sf,69,3,390.392
bbb,L3T3_sf,70,3,260.048
bbb,L3T3_sf,71,3,610.816
bbb,L3T3_sf,72,3,182.296
bbb,L3T3_sf,73,3,234.216
bbb,L3T3_sf,74,3,300.512
bbb,L3T3_sf,75,3,225.856
bbb,L3T3_sf,76,3,246.408
bbb,L3T3_sf,77,3,247.424
bbb,L3T3_sf,78,3,249.064
bbb,L3T3_sf,79,3,235.776
bbb,L3T3_sf,80,3,250.912
bbb,L3T3_sf,81,3,225.856
bbb,L3T3_sf,82,3,279.168
bbb,L3T3_sf,83,3,217.32
bbb,L3T3_sf,84,3,219.56
bbb,L3T3_sf,85,3,332.144
bbb,L3T3_sf,86,3,300.52
bbb,L3T3_sf,87,3,249.4
bbb,L3T3_sf,88,3,286.888
bbb,L3T3_sf,89,3,390.056
bbb,L3T3_sf,90,3,377.848
bbb,L3T3_sf,91,3,367.136
bbb,L3T3_sf,92,3,358.944
bbb,L3T3_sf,93,3,373.08
bbb,L3T3_sf,94,3,490.528
bbb,L3T3_sf,95,3,441.536
bbb,L3T3_sf,96,3,404.6
bbb,L3T3_sf,97,3,255.136
bbb,L3T3_sf,98,3,411.448
bbb,L3T3_sf,99,3,354.496
bbb,L3T3_sf,100,3,324.784
bbb,L3T3_sf,101,3,543.096
bbb,L3T3_sf,102,3,269.68
bbb,L3T3_sf,103,3,403.4
bbb,L3T3_sf,104,3,408.8
bbb,L3T3_sf,105,3,438.904
bbb,L3T3_sf,106,3,356.832
bbb,L3T3_sf,107,3,396.224
bbb,L3T3_sf,108,3,392.8
bbb,L3T3_sf,109,3,385.904
bbb,L3T3_sf,110,3,351.288
bbb,L3T3_sf,111,3,417.136
bbb,L3T3_sf,112,3,690.688
bbb,L3T3_sf,113,3,98.176
bbb,L3T3_sf,114,3,311.464
bbb,L3T3_sf,115,3,469.936
bbb,L3T3_sf,116,3,381.776
bbb,L3T3_sf,117,3,579.816
bbb,L3T3_sf,118,3,244.552
bbb,L3T3_sf,119,3,300.376
bbb,L3T3_sf,120,3,404.48
bbb,L3T3_sf,121,3,368.576
bbb,L3T3_sf,122,3,387.488
bbb,L3T3_sf,123,3,317.568
bbb,L3T3_sf,124,3,374.608
bbb,L3T3_sf,125,3,410.48
bbb,L3T3_sf,126,3,681.816
bbb,L3T3_sf,127,3,172.84
bbb,L3T3_sf,128,3,266.856
bbb,L3T3_sf,129,3,375.736
bbb,L3T3_sf,130,3,458.992
bbb,L3T3_sf,131,3,421.408
bbb,L3T3_sf,132,3,315.032
bbb,L3T3_sf,133,3,433.088
bbb,L3T3_sf,134,3,396.952
bbb,L3T3_sf,135,3,383.288
bbb,L3T3_sf,136,3,311.704
bbb,L3T3_sf,137,3,451.256
bbb,L3T3_sf,138,3,389.296
bbb,L3T3_sf,139,3,392.88
bbb,L3T3_sf,140,3,332.296
bbb,L3T3_sf,141,3,395.952
bbb,L3T3_sf,142,3,466.248
bbb,L3T3_sf,143,3,382.584
bbb,L3T3_sf,144,3,307.248
bbb,L3T3_sf,145,3,363.176
bbb,L3T3_sf,146,3,672.832
bbb,L3T3_sf,147,3,156.584
bbb,L3T3_sf,148,3,226.76
bbb,L3T3_sf,149,3,221.128
bbb,L3T3_sf,150,3,292.288
bbb,L3T3_sf,151,3,270.312
bbb,L3T3_sf,152,3,242.368
bbb,L3T3_sf,153,3,223.56
bbb,L3T3_sf,154,3,242.6
bbb,L3T3_sf,155,3,263.192
bbb,L3T3_sf,156,3,168.44
bbb,L3T3_sf,157,3,210.232
bbb,L3T3_sf,158,3,353.792
bbb,L3T3_sf,159,3,351.776
bbb,L3T3_sf,160,3,389.544
bbb,L3T3_sf,161,3,366.136
bbb,L3T3_sf,162,3,325.136
bbb,L3T3_sf,163,3,434.152
bbb,L3T3_sf,164,3,375.728
bbb,L3T3_sf,165,3,371.544
bbb,L3T3_sf,166,3,328.792
bbb,L3T3_sf,167,3,697.872
bbb,L3T3_sf,168,3,261.84
bbb,L3T3_sf,169,3,322.32
bbb,L3T3_sf,170,3,318.616
bbb,L3T3_sf,171,3,345.344
bbb,L3T3_sf,172,3,500.544
bbb,L3T3_sf,173,3,418.488
bbb,L3T3_sf,174,3,426.216
bbb,L3T3_sf,175,3,392.24
bbb,L3T3_sf,176,3,362.352
bbb,L3T3_sf,177,3,339.68
bbb,L3T3_sf,178,3,345.312
bbb,L3T3_sf,0,4,406.648
bbb,L3T3_sf,1,4,2013.168
bbb,L3T3_sf,2,4,1521.656
bbb,L3T3_sf,3,4,1406.448
bbb,L3T3_sf,4,4,1421.072
bbb,L3T3_sf,5,4,1290.528
bbb,L3T3_sf,6,4,1444.992
bbb,L3T3_sf,7,4,1437.12
bbb,L3T3_sf,8,4,1553.088
bbb,L3T3_sf,9,4,1381.896
bbb,L3T3_sf,10,4,1415.048
bbb,L3T3_sf,11,4,1917.288
bbb,L3T3_sf,12,4,666.16
bbb,L3T3_sf,13,4,1338.512
bbb,L3T3_sf,14,4,1392.272
bbb,L3T3_sf,15,4,1329.152
bbb,L3T3_sf,16,4,1446.856
bbb,L3T3_sf,17,4,1673.792
bbb,L3T3_sf,18,4,1377.864
bbb,L3T3_sf,19,4,1639.76
bbb,L3T3_sf,20,4,1143.224
bbb,L3T3_sf,21,4,1336.672
bbb,L3T3_sf,22,4,1864.664
bbb,L3T3_sf,23,4,678.024
bbb,L3T3_sf,24,4,1081.592
bbb,L3T3_sf,25,4,1389.328
bbb,L3T3_sf,26,4,1491.464
bbb,L3T3_sf,27,4,1388.824
bbb,L3T3_sf,28,4,1541.752
bbb,L3T3_sf,29,4,1388.744
bbb,L3T3_sf,30,4,1429.16
bbb,L3T3_sf,31,4,1474.968
bbb,L3T3_sf,32,4,1528.304
bbb,L3T3_sf,33,4,1288.08
bbb,L3T3_sf,34,4,1428.352
bbb,L3T3_sf,35,4,1454.264
bbb,L3T3_sf,36,4,1555.192
bbb,L3T3_sf,37,4,1389.088
bbb,L3T3_sf,38,4,1516.944
bbb,L3T3_sf,39,4,1414.16
bbb,L3T3_sf,40,4,1496.312
bbb,L3T3_sf,41,4,1413.16
bbb,L3T3_sf,42,4,1507.128
bbb,L3T3_sf,43,4,1470.496
bbb,L3T3_sf,44,4,1531.168
bbb,L3T3_sf,45,4,1338.536
bbb,L3T3_sf,46,4,1534.328
bbb,L3T3_sf,47,4,2002.616
bbb,L3T3_sf,48,4,937.992
bbb,L3T3_sf,49,4,1342.456
bbb,L3T3_sf,50,4,1456.712
bbb,L3T3_sf,51,4,1451.904
bbb,L3T3_sf,52,4,1495.2
bbb,L3T3_sf,53,4,1371.016
bbb,L3T3_sf,54,4,1576.624
bbb,L3T3_sf,55,4,1363.52
bbb,L3T3_sf,56,4,941.2
bbb,L3T3_sf,57,4,1517.72
bbb,L3T3_sf,58,4,1679.192
bbb,L3T3_sf,59,4,1386.464
bbb,L3T3_sf,60,4,1844.808
bbb,L3T3_sf,61,4,1329.104
bbb,L3T3_sf,62,4,1307.848
bbb,L3T3_sf,63,4,1872.152
bbb,L3T3_sf,64,4,847.416
bbb,L3T3_sf,65,4,1548.552
bbb,L3T3_sf,66,4,1335.744
bbb,L3T3_sf,67,4,1551.2
bbb,L3T3_sf,68,4,1599.8
bbb,L3T3_sf,69,4,1655.056
bbb,L3T3_sf,70,4,1174.648
bbb,L3T3_sf,71,4,1482.064
bbb,L3T3_sf,72,4,702.744
bbb,L3T3_sf,73,4,664.728
bbb,L3T3_sf,74,4,978.72
bbb,L3T3_sf,75,4,722.528
bbb,L3T3_sf,76,4,888.216
bbb,L3T3_sf,77,4,844.336
bbb,L3T3_sf,78,4,876.392
bbb,L3T3_sf,79,4,774.984
bbb,L3T3_sf,80,4,813.24
bbb,L3T3_sf,81,4,815.664
bbb,L3T3_sf,82,4,985.136
bbb,L3T3_sf,83,4,751.48
bbb,L3T3_sf,84,4,824.976
bbb,L3T3_sf,85,4,1160.776
bbb,L3T3_sf,86,4,962.848
bbb,L3T3_sf,87,4,731.44
bbb,L3T3_sf,88,4,793.72
bbb,L3T3_sf,89,4,1286.784
bbb,L3T3_sf,90,4,1351.72
bbb,L3T3_sf,91,4,1472.992
bbb,L3T3_sf,92,4,1384.2
bbb,L3T3_sf,93,4,1467.12
bbb,L3T3_sf,94,4,1801.528
bbb,L3T3_sf,95,4,1645.712
bbb,L3T3_sf,96,4,1532.648
bbb,L3T3_sf,97,4,1098.304
bbb,L3T3_sf,98,4,1436.992
bbb,L3T3_sf,99,4,1314.88
bbb,L3T3_sf,100,4,1043.552
bbb,L3T3_sf,101,4,2039.4
bbb,L3T3_sf,102,4,1175.32
bbb,L3T3_sf,103,4,1405.664
bbb,L3T3_sf,104,4,1464.984
bbb,L3T3_sf,105,4,1659.768
bbb,L3T3_sf,106,4,1438.88
bbb,L3T3_sf,107,4,1464.168
bbb,L3T3_sf,108,4,1458.464
bbb,L3T3_sf,109,4,1403.976
bbb,L3T3_sf,110,4,1399.688
bbb,L3T3_sf,111,4,1492.12
bbb,L3T3_sf,112,4,3067.264
bbb,L3T3_sf,113,4,245.504
bbb,L3T3_sf,114,4,936.88
bbb,L3T3_sf,115,4,1611.224
bbb,L3T3_sf,116,4,1407.32
bbb,L3T3_sf,117,4,2029.016
bbb,L3T3_sf,118,4,967.768
bbb,L3T3_sf,119,4,1166.336
bbb,L3T3_sf,120,4,1383.432
bbb,L3T3_sf,121,4,1389.448
bbb,L3T3_sf,122,4,1477.288
bbb,L3T3_sf,123,4,1180.224
bbb,L3T3_sf,124,4,1443.44
bbb,L3T3_sf,125,4,1555.08
bbb,L3T3_sf,126,4,2208.688
bbb,L3T3_sf,127,4,902.504
bbb,L3T3_sf,128,4,964.696
bbb,L3T3_sf,129,4,1398.328
bbb,L3T3_sf,130,4,1620.92
bbb,L3T3_sf,131,4,1575.904
bbb,L3T3_sf,132,4,1259.544
bbb,L3T3_sf,133,4,1595.976
bbb,L3T3_sf,134,4,1499.064
bbb,L3T3_sf,135,4,1438.528
bbb,L3T3_sf,136,4,1234.928
bbb,L3T3_sf,137,4,1655.72
bbb,L3T3_sf,138,4,1426.872
bbb,L3T3_sf,139,4,1485.672
bbb,L3T3_sf,140,4,1316.008
bbb,L3T3_sf,141,4,1455.064
bbb,L3T3_sf,142,4,1652.544
bbb,L3T3_sf,143,4,1474.632
bbb,L3T3_sf,144,4,1209.104
bbb,L3T3_sf,145,4,1377.992
bbb,L3T3_sf,146,4,2824.76
bbb,L3T3_sf,147,4,464.928
bbb,L3T3_sf,148,4,659.184
bbb,L3T3_sf,149,4,753.032
bbb,L3T3_sf,150,4,987.016
bbb,L3T3_sf,151,4,957.608
bbb,L3T3_sf,152,4,871.776
bbb,L3T3_sf,153,4,806.88
bbb,L3T3_sf,154,4,864.152
