source,config,second,level,r_raw
johnny,L3T3_sf,49,3,366.12
johnny,L3T3_sf,50,3,411.504
johnny,L3T3_sf,51,3,349.944
johnny,L3T3_sf,52,3,392.376
johnny,L3T3_sf,53,3,420.512
johnny,L3T3_sf,54,3,380.536
johnny,L3T3_sf,55,3,335.352
johnny,L3T3_sf,56,3,410.824
johnny,L3T3_sf,57,3,380.528
johnny,L3T3_sf,58,3,444.872
johnny,L3T3_sf,59,3,363.576
johnny,L3T3_sf,0,4,1029.672
johnny,L3T3_sf,1,4,1239.104
johnny,L3T3_sf,2,4,1513.44
johnny,L3T3_sf,3,4,1490.52
johnny,L3T3_sf,4,4,1559.096
johnny,L3T3_sf,5,4,1305.008
johnny,L3T3_sf,6,4,1353.752
johnny,L3T3_sf,7,4,1563.608
johnny,L3T3_sf,8,4,1588.192
johnny,L3T3_sf,9,4,1420.928
johnny,L3T3_sf,10,4,1480.824
johnny,L3T3_sf,11,4,1357.84
johnny,L3T3_sf,12,4,1506.992
johnny,L3T3_sf,13,4,1466.728
johnny,L3T3_sf,14,4,1478.288
johnny,L3T3_sf,15,4,1330.216
johnny,L3T3_sf,16,4,1506.072
johnny,L3T3_sf,17,4,1394.576
johnny,L3T3_sf,18,4,1584.904
johnny,L3T3_sf,19,4,1459.752
johnny,L3T3_sf,20,4,1518.4
johnny,L3T3_sf,21,4,1355.256
johnny,L3T3_sf,22,4,1485.232
johnny,L3T3_sf,23,4,1467.464
johnny,L3T3_sf,24,4,1495.48
johnny,L3T3_sf,25,4,1339.016
johnny,L3T3_sf,26,4,1518.512
johnny,L3T3_sf,27,4,1395.92
johnny,L3T3_sf,28,4,1553.416
johnny,L3T3_sf,29,4,1481.568
johnny,L3T3_sf,30,4,1478.168
johnny,L3T3_sf,31,4,1366.672
johnny,L3T3_sf,32,4,1474.488
johnny,L3T3_sf,33,4,1480.56
johnny,L3T3_sf,34,4,1471.744
johnny,L3T3_sf,35,4,1333.592
johnny,L3T3_sf,36,4,1534.824
johnny,L3T3_sf,37,4,1402.008
johnny,L3T3_sf,38,4,1576.976
johnny,L3T3_sf,39,4,1480.672
johnny,L3T3_sf,40,4,1479.536
johnny,L3T3_sf,41,4,1348.088
johnny,L3T3_sf,42,4,1492.056
johnny,L3T3_sf,43,4,1444.784
johnny,L3T3_sf,44,4,1498.872
johnny,L3T3_sf,45,4,1336.744
johnny,L3T3_sf,46,4,1528.08
johnny,L3T3_sf,47,4,1411.32
johnny,L3T3_sf,48,4,1590.456
johnny,L3T3_sf,49,4,1383.176
johnny,L3T3_sf,50,4,1518.312
johnny,L3T3_sf,51,4,1373.44
johnny,L3T3_sf,52,4,1484.168
johnny,L3T3_sf,53,4,1471.112
johnny,L3T3_sf,54,4,1473.472
johnny,L3T3_sf,55,4,1324.128
johnny,L3T3_sf,56,4,1525.912
johnny,L3T3_sf,57,4,1412.312
johnny,L3T3_sf,58,4,1583.624
johnny,L3T3_sf,59,4,1376.984
johnny,L3T3_sf,0,5,1390.44
johnny,L3T3_sf,1,5,1816.368
johnny,L3T3_sf,2,5,2162.6
johnny,L3T3_sf,3,5,2123.824
johnny,L3T3_sf,4,5,2168.36
johnny,L3T3_sf,5,5,1903.104
johnny,L3T3_sf,6,5,2008.88
johnny,L3T3_sf,7,5,2191.064
johnny,L3T3_sf,8,5,2199.0
johnny,L3T3_sf,9,5,2129.312
johnny,L3T3_sf,10,5,2028.688
johnny,L3T3_sf,11,5,1927.864
johnny,L3T3_sf,12,5,2115.48
johnny,L3T3_sf,13,5,2079.584
johnny,L3T3_sf,14,5,2078.592
johnny,L3T3_sf,15,5,1935.056
johnny,L3T3_sf,16,5,2156.28
johnny,L3T3_sf,17,5,2007.6
johnny,L3T3_sf,18,5,2244.0
johnny,L3T3_sf,19,5,2070.328
johnny,L3T3_sf,20,5,2141.344
johnny,L3T3_sf,21,5,1928.192
johnny,L3T3_sf,22,5,2141.512
johnny,L3T3_sf,23,5,2047.232
johnny,L3T3_sf,24,5,2101.304
johnny,L3T3_sf,25,5,1931.36
johnny,L3T3_sf,26,5,2174.016
johnny,L3T3_sf,27,5,2046.568
johnny,L3T3_sf,28,5,2187.768
johnny,L3T3_sf,29,5,2068.088
johnny,L3T3_sf,30,5,2079.888
johnny,L3T3_sf,31,5,1944.296
johnny,L3T3_sf,32,5,2126.52
johnny,L3T3_sf,33,5,2086.816
johnny,L3T3_sf,34,5,2086.0
johnny,L3T3_sf,35,5,1950.848
johnny,L3T3_sf,36,5,2156.576
johnny,L3T3_sf,37,5,2045.888
johnny,L3T3_sf,38,5,2233.28
johnny,L3T3_sf,39,5,2078.272
johnny,L3T3_sf,40,5,2091.504
johnny,L3T3_sf,41,5,1937.08
johnny,L3T3_sf,42,5,2126.224
johnny,L3T3_sf,43,5,2052.48
johnny,L3T3_sf,44,5,2114.992
johnny,L3T3_sf,45,5,1934.952
johnny,L3T3_sf,46,5,2232.92
johnny,L3T3_sf,47,5,2048.296
johnny,L3T3_sf,48,5,2216.688
johnny,L3T3_sf,49,5,1973.184
johnny,L3T3_sf,50,5,2163.528
johnny,L3T3_sf,51,5,1951.56
johnny,L3T3_sf,52,5,2095.472
johnny,L3T3_sf,53,5,2079.56
johnny,L3T3_sf,54,5,2066.4
johnny,L3T3_sf,55,5,1924.64
johnny,L3T3_sf,56,5,2179.992
johnny,L3T3_sf,57,5,2048.088
johnny,L3T3_sf,58,5,2244.432
johnny,L3T3_sf,59,5,1980.672
