source,config,second,level,r_raw
bbb,L3T3_tf,139,1,82.936
bbb,L3T3_tf,140,1,60.312
bbb,L3T3_tf,141,1,82.312
bbb,L3T3_tf,142,1,80.744
bbb,L3T3_tf,143,1,74.76
bbb,L3T3_tf,144,1,65.968
bbb,L3T3_tf,145,1,75.68
bbb,L3T3_tf,146,1,65.36
bbb,L3T3_tf,147,1,52.992
bbb,L3T3_tf,148,1,54.856
bbb,L3T3_tf,149,1,51.728
bbb,L3T3_tf,150,1,64.056
bbb,L3T3_tf,151,1,56.84
bbb,L3T3_tf,152,1,54.064
bbb,L3T3_tf,153,1,42.648
bbb,L3T3_tf,154,1,55.88
bbb,L3T3_tf,155,1,49.016
bbb,L3T3_tf,156,1,54.312
bbb,L3T3_tf,157,1,52.48
bbb,L3T3_tf,158,1,65.28
bbb,L3T3_tf,159,1,71.272
bbb,L3T3_tf,160,1,69.024
bbb,L3T3_tf,161,1,71.304
bbb,L3T3_tf,162,1,66.536
bbb,L3T3_tf,163,1,116.928
bbb,L3T3_tf,164,1,69.36
bbb,L3T3_tf,165,1,65.512
bbb,L3T3_tf,166,1,63.72
bbb,L3T3_tf,167,1,72.248
bbb,L3T3_tf,168,1,61.024
bbb,L3T3_tf,169,1,68.424
bbb,L3T3_tf,170,1,65.976
bbb,L3T3_tf,171,1,66.824
bbb,L3T3_tf,172,1,91.328
bbb,L3T3_tf,173,1,73.824
bbb,L3T3_tf,174,1,88.168
bbb,L3T3_tf,175,1,73.72
bbb,L3T3_tf,176,1,51.72
bbb,L3T3_tf,177,1,69.648
bbb,L3T3_tf,178,1,74.368
bbb,L3T3_tf,0,2,44.224
bbb,L3T3_tf,1,2,143.632
bbb,L3T3_tf,2,2,91.128
bbb,L3T3_tf,3,2,98.272
bbb,L3T3_tf,4,2,95.744
bbb,L3T3_tf,5,2,88.944
bbb,L3T3_tf,6,2,98.608
bbb,L3T3_tf,7,2,104.176
bbb,L3T3_tf,8,2,105.424
bbb,L3T3_tf,9,2,93.088
bbb,L3T3_tf,10,2,95.68
bbb,L3T3_tf,11,2,173.664
bbb,L3T3_tf,12,2,39.184
bbb,L3T3_tf,13,2,93.552
bbb,L3T3_tf,14,2,96.096
bbb,L3T3_tf,15,2,98.776
bbb,L3T3_tf,16,2,96.56
bbb,L3T3_tf,17,2,119.312
bbb,L3T3_tf,18,2,81.424
bbb,L3T3_tf,19,2,133.36
bbb,L3T3_tf,20,2,91.08
bbb,L3T3_tf,21,2,55.344
bbb,L3T3_tf,22,2,121.784
bbb,L3T3_tf,23,2,50.664
bbb,L3T3_tf,24,2,73.112
bbb,L3T3_tf,25,2,103.56
bbb,L3T3_tf,26,2,99.824
bbb,L3T3_tf,27,2,97.184
bbb,L3T3_tf,28,2,106.912
bbb,L3T3_tf,29,2,95.72
bbb,L3T3_tf,30,2,94.888
bbb,L3T3_tf,31,2,101.872
bbb,L3T3_tf,32,2,105.632
bbb,L3T3_tf,33,2,86.072
bbb,L3T3_tf,34,2,93.928
bbb,L3T3_tf,35,2,95.296
bbb,L3T3_tf,36,2,105.256
bbb,L3T3_tf,37,2,93.936
bbb,L3T3_tf,38,2,106.44
bbb,L3T3_tf,39,2,92.872
bbb,L3T3_tf,40,2,102.424
bbb,L3T3_tf,41,2,96.896
bbb,L3T3_tf,42,2,100.664
bbb,L3T3_tf,43,2,103.472
bbb,L3T3_tf,44,2,106.72
bbb,L3T3_tf,45,2,84.904
bbb,L3T3_tf,46,2,105.28
bbb,L3T3_tf,47,2,113.384
bbb,L3T3_tf,48,2,66.192
bbb,L3T3_tf,49,2,88.648
bbb,L3T3_tf,50,2,102.576
bbb,L3T3_tf,51,2,109.336
bbb,L3T3_tf,52,2,106.856
bbb,L3T3_tf,53,2,96.664
bbb,L3T3_tf,54,2,107.528
bbb,L3T3_tf,55,2,93.832
bbb,L3T3_tf,56,2,68.712
bbb,L3T3_tf,57,2,108.904
bbb,L3T3_tf,58,2,109.048
bbb,L3T3_tf,59,2,74.216
bbb,L3T3_tf,60,2,161.232
bbb,L3T3_tf,61,2,72.792
bbb,L3T3_tf,62,2,87.608
bbb,L3T3_tf,63,2,142.704
bbb,L3T3_tf,64,2,57.744
bbb,L3T3_tf,65,2,100.32
bbb,L3T3_tf,66,2,96.904
bbb,L3T3_tf,67,2,93.0
bbb,L3T3_tf,68,2,122.088
bbb,L3T3_tf,69,2,123.144
bbb,L3T3_tf,70,2,69.056
bbb,L3T3_tf,71,2,98.272
bbb,L3T3_tf,72,2,64.376
bbb,L3T3_tf,73,2,76.04
bbb,L3T3_tf,74,2,74.744
bbb,L3T3_tf,75,2,67.328
bbb,L3T3_tf,76,2,73.448
bbb,L3T3_tf,77,2,71.928
bbb,L3T3_tf,78,2,67.576
bbb,L3T3_tf,79,2,68.952
bbb,L3T3_tf,80,2,69.736
bbb,L3T3_tf,81,2,62.992
bbb,L3T3_tf,82,2,80.08
bbb,L3T3_tf,83,2,58.888
bbb,L3T3_tf,84,2,61.392
bbb,L3T3_tf,85,2,99.152
bbb,L3T3_tf,86,2,80.544
bbb,L3T3_tf,87,2,70.456
bbb,L3T3_tf,88,2,65.368
bbb,L3T3_tf,89,2,104.064
bbb,L3T3_tf,90,2,91.584
bbb,L3T3_tf,91,2,94.168
bbb,L3T3_tf,92,2,92.928
bbb,L3T3_tf,93,2,84.624
bbb,L3T3_tf,94,2,133.256
bbb,L3T3_tf,95,2,108.872
bbb,L3T3_tf,96,2,94.44
bbb,L3T3_tf,97,2,61.68
bbb,L3T3_tf,98,2,103.856
bbb,L3T3_tf,99,2,93.984
bbb,L3T3_tf,100,2,87.216
bbb,L3T3_tf,101,2,138.04
bbb,L3T3_tf,102,2,59.576
bbb,L3T3_tf,103,2,104.152
bbb,L3T3_tf,104,2,98.784
bbb,L3T3_tf,105,2,111.552
bbb,L3T3_tf,106,2,82.608
bbb,L3T3_tf,107,2,99.912
bbb,L3T3_tf,108,2,95.088
bbb,L3T3_tf,109,2,101.256
bbb,L3T3_tf,110,2,83.288
bbb,L3T3_tf,111,2,111.304
bbb,L3T3_tf,112,2,161.488
bbb,L3T3_tf,113,2,38.544
bbb,L3T3_tf,114,2,82.112
bbb,L3T3_tf,115,2,121.84
bbb,L3T3_tf,116,2,96.536
bbb,L3T3_tf,117,2,153.832
bbb,L3T3_tf,118,2,73.544
bbb,L3T3_tf,119,2,84.592
bbb,L3T3_tf,120,2,114.648
bbb,L3T3_tf,121,2,80.08
bbb,L3T3_tf,122,2,95.312
bbb,L3T3_tf,123,2,98.312
bbb,L3T3_tf,124,2,96.92
bbb,L3T3_tf,125,2,92.376
bbb,L3T3_tf,126,2,178.304
bbb,L3T3_tf,127,2,61.736
bbb,L3T3_tf,128,2,66.64
bbb,L3T3_tf,129,2,94.464
bbb,L3T3_tf,130,2,119.584
bbb,L3T3_tf,131,2,107.136
bbb,L3T3_tf,132,2,76.008
bbb,L3T3_tf,133,2,102.52
bbb,L3T3_tf,134,2,102.632
bbb,L3T3_tf,135,2,98.72
bbb,L3T3_tf,136,2,78.12
bbb,L3T3_tf,137,2,117.624
bbb,L3T3_tf,138,2,92.208
bbb,L3T3_tf,139,2,103.76
bbb,L3T3_tf,140,2,78.344
bbb,L3T3_tf,141,2,102.024
