source,config,second,level,r_raw
bbb,L2T2_tf,66,1,236.672
bbb,L2T2_tf,67,1,251.72
bbb,L2T2_tf,68,1,325.224
bbb,L2T2_tf,69,1,256.688
bbb,L2T2_tf,70,1,222.176
bbb,L2T2_tf,71,1,320.984
bbb,L2T2_tf,72,1,222.088
bbb,L2T2_tf,73,1,275.24
bbb,L2T2_tf,74,1,345.456
bbb,L2T2_tf,75,1,291.04
bbb,L2T2_tf,76,1,248.0
bbb,L2T2_tf,77,1,261.296
bbb,L2T2_tf,78,1,251.568
bbb,L2T2_tf,79,1,293.64
bbb,L2T2_tf,80,1,269.784
bbb,L2T2_tf,81,1,245.6
bbb,L2T2_tf,82,1,269.312
bbb,L2T2_tf,83,1,271.152
bbb,L2T2_tf,84,1,252.824
bbb,L2T2_tf,85,1,307.504
bbb,L2T2_tf,86,1,260.32
bbb,L2T2_tf,87,1,236.64
bbb,L2T2_tf,88,1,277.16
bbb,L2T2_tf,89,1,232.456
bbb,L2T2_tf,90,1,279.752
bbb,L2T2_tf,91,1,316.672
bbb,L2T2_tf,92,1,208.624
bbb,L2T2_tf,93,1,309.368
bbb,L2T2_tf,94,1,307.8
bbb,L2T2_tf,95,1,279.632
bbb,L2T2_tf,96,1,234.08
bbb,L2T2_tf,97,1,241.952
bbb,L2T2_tf,98,1,270.512
bbb,L2T2_tf,99,1,220.24
bbb,L2T2_tf,100,1,309.0
bbb,L2T2_tf,101,1,290.296
bbb,L2T2_tf,102,1,240.84
bbb,L2T2_tf,103,1,266.216
bbb,L2T2_tf,104,1,271.552
bbb,L2T2_tf,105,1,322.16
bbb,L2T2_tf,106,1,238.096
bbb,L2T2_tf,107,1,278.456
bbb,L2T2_tf,108,1,253.616
bbb,L2T2_tf,109,1,280.768
bbb,L2T2_tf,110,1,237.016
bbb,L2T2_tf,111,1,279.032
bbb,L2T2_tf,112,1,267.296
bbb,L2T2_tf,113,1,263.104
bbb,L2T2_tf,114,1,279.504
bbb,L2T2_tf,115,1,263.112
bbb,L2T2_tf,116,1,263.712
bbb,L2T2_tf,117,1,311.168
bbb,L2T2_tf,118,1,301.368
bbb,L2T2_tf,119,1,254.696
bbb,L2T2_tf,120,1,283.736
bbb,L2T2_tf,121,1,269.608
bbb,L2T2_tf,122,1,285.264
bbb,L2T2_tf,123,1,283.6
bbb,L2T2_tf,124,1,240.768
bbb,L2T2_tf,125,1,261.896
bbb,L2T2_tf,126,1,349.552
bbb,L2T2_tf,127,1,271.608
bbb,L2T2_tf,128,1,261.776
bbb,L2T2_tf,129,1,257.816
bbb,L2T2_tf,130,1,291.408
bbb,L2T2_tf,131,1,258.528
bbb,L2T2_tf,132,1,251.816
bbb,L2T2_tf,133,1,265.92
bbb,L2T2_tf,134,1,289.88
bbb,L2T2_tf,135,1,272.648
bbb,L2T2_tf,136,1,249.464
bbb,L2T2_tf,137,1,280.008
bbb,L2T2_tf,138,1,255.72
bbb,L2T2_tf,139,1,267.312
bbb,L2T2_tf,140,1,255.752
bbb,L2T2_tf,141,1,274.92
bbb,L2T2_tf,142,1,291.496
bbb,L2T2_tf,143,1,248.696
bbb,L2T2_tf,144,1,282.776
bbb,L2T2_tf,145,1,259.672
bbb,L2T2_tf,146,1,329.552
bbb,L2T2_tf,147,1,225.016
bbb,L2T2_tf,148,1,223.8
bbb,L2T2_tf,149,1,283.064
bbb,L2T2_tf,150,1,262.936
bbb,L2T2_tf,151,1,275.808
bbb,L2T2_tf,152,1,263.664
bbb,L2T2_tf,153,1,249.432
bbb,L2T2_tf,154,1,271.2
bbb,L2T2_tf,155,1,352.624
bbb,L2T2_tf,156,1,196.768
bbb,L2T2_tf,157,1,231.888
bbb,L2T2_tf,158,1,263.928
bbb,L2T2_tf,159,1,292.488
bbb,L2T2_tf,160,1,338.992
bbb,L2T2_tf,161,1,270.168
bbb,L2T2_tf,162,1,250.968
bbb,L2T2_tf,163,1,323.088
bbb,L2T2_tf,164,1,235.36
bbb,L2T2_tf,165,1,240.664
bbb,L2T2_tf,166,1,216.768
bbb,L2T2_tf,167,1,459.408
bbb,L2T2_tf,168,1,181.008
bbb,L2T2_tf,169,1,230.936
bbb,L2T2_tf,170,1,233.48
bbb,L2T2_tf,171,1,245.64
bbb,L2T2_tf,172,1,309.128
bbb,L2T2_tf,173,1,268.512
bbb,L2T2_tf,174,1,272.0
bbb,L2T2_tf,175,1,274.616
bbb,L2T2_tf,176,1,351.448
bbb,L2T2_tf,177,1,234.136
bbb,L2T2_tf,178,1,251.344
bbb,L2T2_tf,0,2,217.792
bbb,L2T2_tf,1,2,534.92
bbb,L2T2_tf,2,2,383.952
bbb,L2T2_tf,3,2,392.408
bbb,L2T2_tf,4,2,412.36
bbb,L2T2_tf,5,2,432.488
bbb,L2T2_tf,6,2,414.032
bbb,L2T2_tf,7,2,452.824
bbb,L2T2_tf,8,2,416.248
bbb,L2T2_tf,9,2,415.304
bbb,L2T2_tf,10,2,398.648
bbb,L2T2_tf,11,2,506.144
bbb,L2T2_tf,12,2,375.936
bbb,L2T2_tf,13,2,420.512
bbb,L2T2_tf,14,2,413.392
bbb,L2T2_tf,15,2,364.208
bbb,L2T2_tf,16,2,425.28
bbb,L2T2_tf,17,2,504.208
bbb,L2T2_tf,18,2,374.016
bbb,L2T2_tf,19,2,477.008
bbb,L2T2_tf,20,2,397.352
bbb,L2T2_tf,21,2,269.664
bbb,L2T2_tf,22,2,439.624
bbb,L2T2_tf,23,2,392.488
bbb,L2T2_tf,24,2,443.88
bbb,L2T2_tf,25,2,454.976
bbb,L2T2_tf,26,2,432.688
bbb,L2T2_tf,27,2,374.056
bbb,L2T2_tf,28,2,437.72
bbb,L2T2_tf,29,2,424.488
bbb,L2T2_tf,30,2,412.584
bbb,L2T2_tf,31,2,390.208
bbb,L2T2_tf,32,2,398.528
bbb,L2T2_tf,33,2,410.256
bbb,L2T2_tf,34,2,407.552
bbb,L2T2_tf,35,2,414.128
bbb,L2T2_tf,36,2,499.152
bbb,L2T2_tf,37,2,427.928
bbb,L2T2_tf,38,2,409.28
bbb,L2T2_tf,39,2,407.272
bbb,L2T2_tf,40,2,427.256
bbb,L2T2_tf,41,2,387.84
bbb,L2T2_tf,42,2,408.744
bbb,L2T2_tf,43,2,455.904
bbb,L2T2_tf,44,2,349.992
bbb,L2T2_tf,45,2,420.536
bbb,L2T2_tf,46,2,404.88
bbb,L2T2_tf,47,2,541.072
bbb,L2T2_tf,48,2,457.664
bbb,L2T2_tf,49,2,394.832
bbb,L2T2_tf,50,2,400.704
bbb,L2T2_tf,51,2,394.496
bbb,L2T2_tf,52,2,390.848
bbb,L2T2_tf,53,2,440.768
bbb,L2T2_tf,54,2,448.512
bbb,L2T2_tf,55,2,413.512
bbb,L2T2_tf,56,2,339.48
bbb,L2T2_tf,57,2,476.776
bbb,L2T2_tf,58,2,454.072
bbb,L2T2_tf,59,2,406.448
bbb,L2T2_tf,60,2,522.168
bbb,L2T2_tf,61,2,344.16
bbb,L2T2_tf,62,2,432.112
bbb,L2T2_tf,63,2,568.208
bbb,L2T2_tf,64,2,388.648
bbb,L2T2_tf,65,2,406.704
bbb,L2T2_tf,66,2,374.304
bbb,L2T2_tf,67,2,388.864
bbb,L2T2_tf,68,2,526.264
bbb,L2T2_tf,69,2,362.552
bbb,L2T2_tf,70,2,372.776
bbb,L2T2_tf,71,2,572.2
bbb,L2T2_tf,72,2,346.864
bbb,L2T2_tf,73,2,396.024
bbb,L2T2_tf,74,2,551.784
bbb,L2T2_tf,75,2,451.2
bbb,L2T2_tf,76,2,400.72
bbb,L2T2_tf,77,2,412.992
bbb,L2T2_tf,78,2,396.704
bbb,L2T2_tf,79,2,471.44
bbb,L2T2_tf,80,2,432.152
bbb,L2T2_tf,81,2,399.16
bbb,L2T2_tf,82,2,413.344
bbb,L2T2_tf,83,2,409.312
bbb,L2T2_tf,84,2,402.24
bbb,L2T2_tf,85,2,513.36
bbb,L2T2_tf,86,2,384.088
bbb,L2T2_tf,87,2,348.816
bbb,L2T2_tf,88,2,402.016
bbb,L2T2_tf,89,2,372.96
bbb,L2T2_tf,90,2,422.568
bbb,L2T2_tf,91,2,447.056
bbb,L2T2_tf,92,2,349.792
bbb,L2T2_tf,93,2,469.288
bbb,L2T2_tf,94,2,495.424
bbb,L2T2_tf,95,2,419.656
bbb,L2T2_tf,96,2,360.96
bbb,L2T2_tf,97,2,378.576
bbb,L2T2_tf,98,2,433.144
bbb,L2T2_tf,99,2,351.368
bbb,L2T2_tf,100,2,442.944
bbb,L2T2_tf,101,2,486.144
bbb,L2T2_tf,102,2,358.2
bbb,L2T2_tf,103,2,389.04
bbb,L2T2_tf,104,2,409.976
bbb,L2T2_tf,105,2,516.232
bbb,L2T2_tf,106,2,364.608
bbb,L2T2_tf,107,2,453.152
bbb,L2T2_tf,108,2,408.072
bbb,L2T2_tf,109,2,431.984
bbb,L2T2_tf,110,2,358.856
bbb,L2T2_tf,111,2,438.928
bbb,L2T2_tf,112,2,519.952
bbb,L2T2_tf,113,2,386.184
bbb,L2T2_tf,114,2,416.616
bbb,L2T2_tf,115,2,437.448
bbb,L2T2_tf,116,2,408.416
bbb,L2T2_tf,117,2,445.592
bbb,L2T2_tf,118,2,491.96
bbb,L2T2_tf,119,2,394.32
bbb,L2T2_tf,120,2,400.512
bbb,L2T2_tf,121,2,431.24
bbb,L2T2_tf,122,2,452.288
bbb,L2T2_tf,123,2,446.536
bbb,L2T2_tf,124,2,377.128
bbb,L2T2_tf,125,2,416.64
bbb,L2T2_tf,126,2,490.72
bbb,L2T2_tf,127,2,430.512
bbb,L2T2_tf,128,2,408.32
bbb,L2T2_tf,129,2,414.0
bbb,L2T2_tf,130,2,476.896
bbb,L2T2_tf,131,2,405.792
bbb,L2T2_tf,132,2,381.624
bbb,L2T2_tf,133,2,433.424
bbb,L2T2_tf,134,2,430.88
bbb,L2T2_tf,135,2,416.904
bbb,L2T2_tf,136,2,372.984
bbb,L2T2_tf,137,2,460.512
bbb,L2T2_tf,138,2,398.544
bbb,L2T2_tf,139,2,416.264
bbb,L2T2_tf,140,2,390.24
bbb,L2T2_tf,141,2,412.032
bbb,L2T2_tf,142,2,440.096
bbb,L2T2_tf,143,2,385.184
bbb,L2T2_tf,144,2,447.728
bbb,L2T2_tf,145,2,383.016
bbb,L2T2_tf,146,2,542.784
bbb,L2T2_tf,147,2,355.768
bbb,L2T2_tf,148,2,442.576
bbb,L2T2_tf,149,2,402.36
bbb,L2T2_tf,150,2,433.952
bbb,L2T2_tf,151,2,436.52
bbb,L2T2_tf,152,2,426.808
bbb,L2T2_tf,153,2,373.968
bbb,L2T2_tf,154,2,422.288
bbb,L2T2_tf,155,2,552.712
bbb,L2T2_tf,156,2,329.224
bbb,L2T2_tf,157,2,363.192
bbb,L2T2_tf,158,2,443.488
bbb,L2T2_tf,159,2,458.688
bbb,L2T2_tf,160,2,459.984
bbb,L2T2_tf,161,2,433.376
bbb,L2T2_tf,162,2,389.176
bbb,L2T2_tf,163,2,530.4
bbb,L2T2_tf,164,2,386.2
bbb,L2T2_tf,165,2,368.816
bbb,L2T2_tf,166,2,331.472
bbb,L2T2_tf,167,2,743.568
bbb,L2T2_tf,168,2,317.472
bbb,L2T2_tf,169,2,368.128
bbb,L2T2_tf,170,2,324.808
bbb,L2T2_tf,171,2,395.032
bbb,L2T2_tf,172,2,491.632
bbb,L2T2_tf,173,2,432.448
bbb,L2T2_tf,174,2,424.52
bbb,L2T2_tf,175,2,429.072
bbb,L2T2_tf,176,2,540.96
bbb,L2T2_tf,177,2,362.384
bbb,L2T2_tf,178,2,370.28
bbb,L2T2_tf,0,3,663.776
bbb,L2T2_tf,1,3,2708.4
bbb,L2T2_tf,2,3,1758.832
bbb,L2T2_tf,3,3,1913.92
bbb,L2T2_tf,4,3,1875.616
bbb,L2T2_tf,5,3,1932.4
bbb,L2T2_tf,6,3,1878.536
bbb,L2T2_tf,7,3,2220.28
bbb,L2T2_tf,8,3,1903.936
bbb,L2T2_tf,9,3,1834.536
bbb,L2T2_tf,10,3,1783.128
bbb,L2T2_tf,11,3,2069.624
bbb,L2T2_tf,12,3,1854.6
bbb,L2T2_tf,13,3,2095.152
bbb,L2T2_tf,14,3,2188.704
bbb,L2T2_tf,15,3,1648.928
bbb,L2T2_tf,16,3,1921.936
bbb,L2T2_tf,17,3,1992.6
bbb,L2T2_tf,18,3,1811.744
bbb,L2T2_tf,19,3,1952.808
bbb,L2T2_tf,20,3,2040.648
bbb,L2T2_tf,21,3,1549.192
bbb,L2T2_tf,22,3,1995.08
bbb,L2T2_tf,23,3,1755.208
bbb,L2T2_tf,24,3,2117.48
bbb,L2T2_tf,25,3,2072.664
bbb,L2T2_tf,26,3,2031.048
bbb,L2T2_tf,27,3,1862.8
bbb,L2T2_tf,28,3,2064.264
bbb,L2T2_tf,29,3,2031.984
bbb,L2T2_tf,30,3,1815.392
bbb,L2T2_tf,31,3,1852.544
bbb,L2T2_tf,32,3,1937.936
bbb,L2T2_tf,33,3,1768.224
bbb,L2T2_tf,34,3,1908.272
bbb,L2T2_tf,35,3,1875.448
bbb,L2T2_tf,36,3,2207.408
bbb,L2T2_tf,37,3,1931.784
bbb,L2T2_tf,38,3,1876.24
bbb,L2T2_tf,39,3,1834.768
bbb,L2T2_tf,40,3,2050.272
bbb,L2T2_tf,41,3,1801.336
bbb,L2T2_tf,42,3,1971.296
bbb,L2T2_tf,43,3,2137.64
bbb,L2T2_tf,44,3,1688.648
bbb,L2T2_tf,45,3,1921.048
bbb,L2T2_tf,46,3,1889.096
bbb,L2T2_tf,47,3,2133.272
bbb,L2T2_tf,48,3,1886.416
bbb,L2T2_tf,49,3,1976.256
bbb,L2T2_tf,50,3,1898.544
bbb,L2T2_tf,51,3,1908.304
bbb,L2T2_tf,52,3,1834.664
bbb,L2T2_tf,53,3,1942.488
bbb,L2T2_tf,54,3,1923.76
bbb,L2T2_tf,55,3,1926.4
bbb,L2T2_tf,56,3,1444.928
bbb,L2T2_tf,57,3,2225.712
bbb,L2T2_tf,58,3,2024.608
bbb,L2T2_tf,59,3,1985.112
bbb,L2T2_tf,60,3,2095.864
bbb,L2T2_tf,61,3,1626.568
bbb,L2T2_tf,62,3,1960.504
bbb,L2T2_tf,63,3,2382.008
bbb,L2T2_tf,64,3,1779.432
bbb,L2T2_tf,65,3,1893.432
bbb,L2T2_tf,66,3,1812.392
bbb,L2T2_tf,67,3,1852.608
bbb,L2T2_tf,68,3,2254.496
bbb,L2T2_tf,69,3,1563.264
bbb,L2T2_tf,70,3,1911.52
bbb,L2T2_tf,71,3,2112.8
bbb,L2T2_tf,72,3,1785.064
bbb,L2T2_tf,73,3,1862.216
bbb,L2T2_tf,74,3,2396.368
bbb,L2T2_tf,75,3,2126.168
bbb,L2T2_tf,76,3,1849.848
bbb,L2T2_tf,77,3,1726.968
bbb,L2T2_tf,78,3,1835.56
bbb,L2T2_tf,79,3,1899.336
bbb,L2T2_tf,80,3,1993.288
bbb,L2T2_tf,81,3,1975.936
bbb,L2T2_tf,82,3,1941.016
bbb,L2T2_tf,83,3,1876.04
bbb,L2T2_tf,84,3,1881.64
bbb,L2T2_tf,85,3,2139.296
bbb,L2T2_tf,86,3,1894.104
bbb,L2T2_tf,87,3,1835.608
bbb,L2T2_tf,88,3,1868.584
bbb,L2T2_tf,89,3,1749.832
bbb,L2T2_tf,90,3,2012.8
bbb,L2T2_tf,91,3,2010.816
bbb,L2T2_tf,92,3,1790.128
bbb,L2T2_tf,93,3,2055.8
bbb,L2T2_tf,94,3,2066.064
bbb,L2T2_tf,95,3,2052.16
bbb,L2T2_tf,96,3,1881.408
bbb,L2T2_tf,97,3,1787.704
bbb,L2T2_tf,98,3,1917.352
bbb,L2T2_tf,99,3,1705.416
bbb,L2T2_tf,100,3,2021.984
bbb,L2T2_tf,101,3,2215.72
bbb,L2T2_tf,102,3,1711.936
bbb,L2T2_tf,103,3,1834.408
bbb,L2T2_tf,104,3,1862.288
bbb,L2T2_tf,105,3,2350.76
bbb,L2T2_tf,106,3,1847.896
bbb,L2T2_tf,107,3,2009.648
bbb,L2T2_tf,108,3,1871.648
bbb,L2T2_tf,109,3,1890.408
bbb,L2T2_tf,110,3,1883.784
bbb,L2T2_tf,111,3,1933.304
bbb,L2T2_tf,112,3,2149.264
bbb,L2T2_tf,113,3,1859.384
bbb,L2T2_tf,114,3,1979.856
bbb,L2T2_tf,115,3,2014.976
bbb,L2T2_tf,116,3,1913.68
bbb,L2T2_tf,117,3,2119.16
bbb,L2T2_tf,118,3,1959.816
bbb,L2T2_tf,119,3,1796.976
bbb,L2T2_tf,120,3,1873.656
bbb,L2T2_tf,121,3,1956.624
bbb,L2T2_tf,122,3,1954.6
bbb,L2T2_tf,123,3,1929.08
bbb,L2T2_tf,124,3,1898.256
bbb,L2T2_tf,125,3,1966.376
bbb,L2T2_tf,126,3,2309.536
bbb,L2T2_tf,127,3,1877.064
bbb,L2T2_tf,128,3,1816.376
bbb,L2T2_tf,129,3,1850.88
bbb,L2T2_tf,130,3,2049.76
bbb,L2T2_tf,131,3,1894.496
bbb,L2T2_tf,132,3,1859.232
bbb,L2T2_tf,133,3,1963.608
bbb,L2T2_tf,134,3,1965.232
bbb,L2T2_tf,135,3,1940.608
bbb,L2T2_tf,136,3,1824.368
bbb,L2T2_tf,137,3,2098.704
bbb,L2T2_tf,138,3,1899.76
bbb,L2T2_tf,139,3,1944.848
bbb,L2T2_tf,140,3,1851.544
bbb,L2T2_tf,141,3,1887.064
bbb,L2T2_tf,142,3,2110.088
bbb,L2T2_tf,143,3,1912.416
bbb,L2T2_tf,144,3,1866.224
bbb,L2T2_tf,145,3,1828.84
bbb,L2T2_tf,146,3,2186.936
bbb,L2T2_tf,147,3,1774.52
bbb,L2T2_tf,148,3,1906.04
bbb,L2T2_tf,149,3,1868.656
bbb,L2T2_tf,150,3,2018.016
bbb,L2T2_tf,151,3,2059.744
bbb,L2T2_tf,152,3,1943.488
bbb,L2T2_tf,153,3,1828.928
bbb,L2T2_tf,154,3,1906.264
bbb,L2T2_tf,155,3,2211.6
bbb,L2T2_tf,156,3,1666.352
bbb,L2T2_tf,157,3,1832.648
bbb,L2T2_tf,158,3,1958.776
bbb,L2T2_tf,159,3,2059.48
bbb,L2T2_tf,160,3,2205.792
bbb,L2T2_tf,161,3,1849.28
bbb,L2T2_tf,162,3,1587.12
bbb,L2T2_tf,163,3,2331.52
bbb,L2T2_tf,164,3,1740.008
bbb,L2T2_tf,165,3,1841.464
bbb,L2T2_tf,166,3,1444.104
bbb,L2T2_tf,167,3,2912.28
bbb,L2T2_tf,168,3,1585.728
bbb,L2T2_tf,169,3,1536.544
bbb,L2T2_tf,170,3,1688.16
bbb,L2T2_tf,171,3,2106.864
bbb,L2T2_tf,172,3,2257.8
bbb,L2T2_tf,173,3,2057.24
bbb,L2T2_tf,174,3,1801.496
bbb,L2T2_tf,175,3,1893.608
bbb,L2T2_tf,176,3,2289.168
bbb,L2T2_tf,177,3,1728.024
bbb,L2T2_tf,178,3,1832.448
